,drug,disease,label
3794,577.0,166.0,0.0
3795,349.0,213.0,0.0
3796,305.0,57.0,0.0
3797,291.0,118.0,0.0
3798,242.0,259.0,0.0
3799,424.0,86.0,0.0
3800,295.0,316.0,0.0
3801,48.0,71.0,0.0
3802,569.0,337.0,0.0
3803,74.0,90.0,0.0
3804,659.0,252.0,0.0
3805,147.0,127.0,0.0
3806,212.0,381.0,0.0
3807,468.0,6.0,0.0
3808,212.0,323.0,0.0
3809,108.0,46.0,0.0
3810,491.0,46.0,0.0
3811,476.0,73.0,0.0
3812,364.0,5.0,0.0
3813,553.0,226.0,0.0
3814,82.0,337.0,0.0
3815,138.0,2.0,0.0
3816,33.0,162.0,0.0
3817,436.0,171.0,0.0
3818,592.0,125.0,0.0
3819,660.0,358.0,0.0
3820,203.0,9.0,0.0
3821,94.0,165.0,0.0
3822,317.0,216.0,0.0
3823,507.0,375.0,0.0
3824,354.0,259.0,0.0
3825,574.0,287.0,0.0
3826,574.0,168.0,0.0
3827,33.0,141.0,0.0
3828,450.0,365.0,0.0
3829,598.0,195.0,0.0
3830,435.0,388.0,0.0
3831,480.0,257.0,0.0
3832,597.0,184.0,0.0
3833,295.0,154.0,0.0
3834,50.0,329.0,0.0
3835,472.0,218.0,0.0
3836,197.0,265.0,0.0
3837,287.0,246.0,0.0
3838,291.0,222.0,0.0
3839,258.0,19.0,0.0
3840,572.0,396.0,0.0
3841,187.0,181.0,0.0
3842,192.0,82.0,0.0
3843,314.0,348.0,0.0
3844,154.0,104.0,0.0
3845,187.0,148.0,0.0
3846,657.0,393.0,0.0
3847,628.0,226.0,0.0
3848,425.0,355.0,0.0
3849,48.0,325.0,0.0
3850,26.0,91.0,0.0
3851,312.0,118.0,0.0
3852,301.0,42.0,0.0
3853,414.0,398.0,0.0
3854,297.0,395.0,0.0
3855,164.0,288.0,0.0
3856,124.0,171.0,0.0
3857,565.0,183.0,0.0
3858,437.0,359.0,0.0
3859,617.0,218.0,0.0
3860,7.0,64.0,0.0
3861,503.0,119.0,0.0
3862,414.0,196.0,0.0
3863,289.0,372.0,0.0
3864,332.0,407.0,0.0
3865,495.0,374.0,0.0
3866,403.0,343.0,0.0
3867,106.0,318.0,0.0
3868,447.0,82.0,0.0
3869,102.0,369.0,0.0
3870,73.0,145.0,0.0
3871,601.0,165.0,0.0
3872,393.0,201.0,0.0
3873,515.0,97.0,0.0
3874,355.0,281.0,0.0
3875,560.0,247.0,0.0
3876,391.0,18.0,0.0
3877,428.0,264.0,0.0
3878,656.0,128.0,0.0
3879,243.0,169.0,0.0
3880,72.0,347.0,0.0
3881,518.0,9.0,0.0
3882,549.0,115.0,0.0
3883,363.0,131.0,0.0
3884,211.0,401.0,0.0
3885,438.0,300.0,0.0
3886,381.0,276.0,0.0
3887,313.0,340.0,0.0
3888,58.0,377.0,0.0
3889,0.0,123.0,0.0
3890,578.0,212.0,0.0
3891,160.0,7.0,0.0
3892,564.0,355.0,0.0
3893,492.0,275.0,0.0
3894,606.0,273.0,0.0
3895,256.0,229.0,0.0
3896,39.0,66.0,0.0
3897,1.0,405.0,0.0
3898,286.0,208.0,0.0
3899,324.0,163.0,0.0
3900,361.0,288.0,0.0
3901,39.0,168.0,0.0
3902,515.0,246.0,0.0
3903,333.0,47.0,0.0
3904,105.0,157.0,0.0
3905,393.0,267.0,0.0
3906,171.0,281.0,0.0
3907,250.0,31.0,0.0
3908,478.0,139.0,0.0
3909,98.0,163.0,0.0
3910,244.0,235.0,0.0
3911,409.0,358.0,0.0
3912,518.0,270.0,0.0
3913,466.0,363.0,0.0
3914,233.0,46.0,0.0
3915,532.0,197.0,0.0
3916,155.0,276.0,0.0
3917,210.0,143.0,0.0
3918,81.0,327.0,0.0
3919,219.0,8.0,0.0
3920,553.0,395.0,0.0
3921,210.0,188.0,0.0
3922,303.0,31.0,0.0
3923,424.0,91.0,0.0
3924,249.0,21.0,0.0
3925,216.0,159.0,0.0
3926,197.0,118.0,0.0
3927,192.0,394.0,0.0
3928,2.0,88.0,0.0
3929,142.0,329.0,0.0
3930,645.0,297.0,0.0
3931,61.0,99.0,0.0
3932,621.0,352.0,0.0
3933,114.0,358.0,0.0
3934,571.0,34.0,0.0
3935,235.0,64.0,0.0
3936,347.0,26.0,0.0
3937,534.0,90.0,0.0
3938,419.0,24.0,0.0
3939,563.0,283.0,0.0
3940,365.0,210.0,0.0
3941,540.0,155.0,0.0
3942,326.0,56.0,0.0
3943,76.0,311.0,0.0
3944,150.0,104.0,0.0
3945,150.0,139.0,0.0
3946,551.0,386.0,0.0
3947,583.0,272.0,0.0
3948,393.0,159.0,0.0
3949,610.0,28.0,0.0
3950,619.0,407.0,0.0
3951,567.0,235.0,0.0
3952,437.0,348.0,0.0
3953,488.0,360.0,0.0
3954,143.0,235.0,0.0
3955,182.0,350.0,0.0
3956,94.0,69.0,0.0
3957,637.0,83.0,0.0
3958,215.0,253.0,0.0
3959,394.0,143.0,0.0
3960,411.0,375.0,0.0
3961,643.0,76.0,0.0
3962,66.0,390.0,0.0
3963,654.0,95.0,0.0
3964,214.0,395.0,0.0
3965,470.0,147.0,0.0
3966,376.0,14.0,0.0
3967,631.0,212.0,0.0
3968,515.0,323.0,0.0
3969,288.0,240.0,0.0
3970,636.0,365.0,0.0
3971,301.0,403.0,0.0
3972,97.0,379.0,0.0
3973,77.0,112.0,0.0
3974,237.0,377.0,0.0
3975,460.0,157.0,0.0
3976,365.0,168.0,0.0
3977,571.0,1.0,0.0
3978,497.0,200.0,0.0
3979,138.0,394.0,0.0
3980,79.0,249.0,0.0
3981,33.0,114.0,0.0
3982,136.0,30.0,0.0
3983,544.0,235.0,0.0
3984,580.0,10.0,0.0
3985,278.0,216.0,0.0
3986,336.0,196.0,0.0
3987,108.0,221.0,0.0
3988,99.0,117.0,0.0
3989,531.0,243.0,0.0
3990,399.0,120.0,0.0
3991,379.0,30.0,0.0
3992,40.0,222.0,0.0
3993,345.0,269.0,0.0
3994,409.0,137.0,0.0
3995,255.0,90.0,0.0
3996,644.0,281.0,0.0
3997,361.0,385.0,0.0
3998,147.0,105.0,0.0
3999,547.0,268.0,0.0
4000,584.0,67.0,0.0
4001,595.0,284.0,0.0
4002,475.0,364.0,0.0
4003,111.0,18.0,0.0
4004,479.0,28.0,0.0
4005,588.0,396.0,0.0
4006,71.0,350.0,0.0
4007,179.0,220.0,0.0
4008,391.0,123.0,0.0
4009,529.0,399.0,0.0
4010,538.0,378.0,0.0
4011,229.0,345.0,0.0
4012,636.0,174.0,0.0
4013,183.0,282.0,0.0
4014,248.0,30.0,0.0
4015,108.0,301.0,0.0
4016,6.0,366.0,0.0
4017,211.0,117.0,0.0
4018,231.0,193.0,0.0
4019,121.0,167.0,0.0
4020,620.0,192.0,0.0
4021,305.0,336.0,0.0
4022,612.0,206.0,0.0
4023,45.0,373.0,0.0
4024,533.0,115.0,0.0
4025,615.0,55.0,0.0
4026,68.0,373.0,0.0
4027,319.0,162.0,0.0
4028,270.0,199.0,0.0
4029,590.0,323.0,0.0
4030,147.0,338.0,0.0
4031,307.0,178.0,0.0
4032,644.0,260.0,0.0
4033,464.0,86.0,0.0
4034,367.0,177.0,0.0
4035,236.0,187.0,0.0
4036,635.0,281.0,0.0
4037,638.0,5.0,0.0
4038,469.0,116.0,0.0
4039,566.0,163.0,0.0
4040,122.0,364.0,0.0
4041,326.0,52.0,0.0
4042,435.0,269.0,0.0
4043,282.0,25.0,0.0
4044,610.0,139.0,0.0
4045,448.0,246.0,0.0
4046,316.0,378.0,0.0
4047,278.0,37.0,0.0
4048,349.0,205.0,0.0
4049,109.0,68.0,0.0
4050,472.0,342.0,0.0
4051,187.0,391.0,0.0
4052,427.0,58.0,0.0
4053,318.0,354.0,0.0
4054,631.0,390.0,0.0
4055,659.0,333.0,0.0
4056,45.0,330.0,0.0
4057,635.0,58.0,0.0
4058,633.0,27.0,0.0
4059,100.0,376.0,0.0
4060,538.0,54.0,0.0
4061,23.0,194.0,0.0
4062,473.0,364.0,0.0
4063,631.0,234.0,0.0
4064,5.0,113.0,0.0
4065,303.0,250.0,0.0
4066,456.0,87.0,0.0
4067,102.0,303.0,0.0
4068,625.0,0.0,0.0
4069,522.0,352.0,0.0
4070,317.0,309.0,0.0
4071,621.0,204.0,0.0
4072,448.0,249.0,0.0
4073,410.0,267.0,0.0
4074,375.0,297.0,0.0
4075,654.0,27.0,0.0
4076,233.0,393.0,0.0
4077,274.0,387.0,0.0
4078,607.0,187.0,0.0
4079,215.0,161.0,0.0
4080,512.0,259.0,0.0
4081,62.0,233.0,0.0
4082,289.0,379.0,0.0
4083,372.0,332.0,0.0
4084,572.0,70.0,0.0
4085,501.0,264.0,0.0
4086,557.0,358.0,0.0
4087,14.0,24.0,0.0
4088,87.0,358.0,0.0
4089,167.0,311.0,0.0
4090,503.0,325.0,0.0
4091,80.0,334.0,0.0
4092,120.0,9.0,0.0
4093,154.0,12.0,0.0
4094,411.0,25.0,0.0
4095,71.0,202.0,0.0
4096,356.0,322.0,0.0
4097,650.0,226.0,0.0
4098,289.0,65.0,0.0
4099,96.0,264.0,0.0
4100,458.0,357.0,0.0
4101,316.0,288.0,0.0
4102,460.0,250.0,0.0
4103,504.0,93.0,0.0
4104,105.0,36.0,0.0
4105,64.0,38.0,0.0
4106,105.0,58.0,0.0
4107,658.0,65.0,0.0
4108,489.0,358.0,0.0
4109,296.0,106.0,0.0
4110,150.0,136.0,0.0
4111,360.0,259.0,0.0
4112,287.0,405.0,0.0
4113,303.0,325.0,0.0
4114,312.0,21.0,0.0
4115,232.0,87.0,0.0
4116,458.0,181.0,0.0
4117,487.0,95.0,0.0
4118,586.0,395.0,0.0
4119,162.0,32.0,0.0
4120,661.0,132.0,0.0
4121,1.0,191.0,0.0
4122,169.0,184.0,0.0
4123,216.0,330.0,0.0
4124,599.0,228.0,0.0
4125,378.0,117.0,0.0
4126,420.0,166.0,0.0
4127,168.0,305.0,0.0
4128,173.0,379.0,0.0
4129,611.0,233.0,0.0
4130,284.0,276.0,0.0
4131,319.0,75.0,0.0
4132,446.0,404.0,0.0
4133,301.0,305.0,0.0
4134,631.0,15.0,0.0
4135,243.0,76.0,0.0
4136,92.0,307.0,0.0
4137,38.0,168.0,0.0
4138,318.0,382.0,0.0
4139,35.0,346.0,0.0
4140,416.0,89.0,0.0
4141,24.0,42.0,0.0
4142,631.0,91.0,0.0
4143,489.0,237.0,0.0
4144,218.0,261.0,0.0
4145,596.0,132.0,0.0
4146,648.0,319.0,0.0
4147,164.0,247.0,0.0
4148,635.0,3.0,0.0
4149,60.0,115.0,0.0
4150,519.0,305.0,0.0
4151,181.0,260.0,0.0
4152,278.0,352.0,0.0
4153,459.0,254.0,0.0
4154,330.0,250.0,0.0
4155,299.0,206.0,0.0
4156,78.0,260.0,0.0
4157,503.0,276.0,0.0
4158,160.0,167.0,0.0
4159,318.0,364.0,0.0
4160,334.0,280.0,0.0
4161,198.0,197.0,0.0
4162,540.0,284.0,0.0
4163,74.0,377.0,0.0
4164,459.0,250.0,0.0
4165,225.0,390.0,0.0
4166,268.0,288.0,0.0
4167,536.0,402.0,0.0
4168,98.0,249.0,0.0
4169,356.0,3.0,0.0
4170,113.0,225.0,0.0
4171,328.0,42.0,0.0
4172,264.0,195.0,0.0
4173,4.0,399.0,0.0
4174,357.0,400.0,0.0
4175,17.0,253.0,0.0
4176,579.0,218.0,0.0
4177,331.0,269.0,0.0
4178,145.0,138.0,0.0
4179,41.0,328.0,0.0
4180,601.0,131.0,0.0
4181,135.0,268.0,0.0
4182,353.0,222.0,0.0
4183,209.0,92.0,0.0
4184,85.0,132.0,0.0
4185,656.0,209.0,0.0
4186,165.0,45.0,0.0
4187,37.0,306.0,0.0
4188,480.0,143.0,0.0
4189,97.0,307.0,0.0
4190,604.0,57.0,0.0
4191,112.0,245.0,0.0
4192,614.0,106.0,0.0
4193,297.0,156.0,0.0
4194,147.0,23.0,0.0
4195,61.0,406.0,0.0
4196,91.0,139.0,0.0
4197,235.0,15.0,0.0
4198,365.0,68.0,0.0
4199,380.0,368.0,0.0
4200,186.0,280.0,0.0
4201,353.0,275.0,0.0
4202,196.0,178.0,0.0
4203,210.0,358.0,0.0
4204,566.0,159.0,0.0
4205,50.0,26.0,0.0
4206,531.0,345.0,0.0
4207,193.0,386.0,0.0
4208,413.0,86.0,0.0
4209,168.0,50.0,0.0
4210,625.0,219.0,0.0
4211,447.0,239.0,0.0
4212,376.0,351.0,0.0
4213,348.0,275.0,0.0
4214,432.0,275.0,0.0
4215,357.0,78.0,0.0
4216,9.0,143.0,0.0
4217,619.0,186.0,0.0
4218,561.0,116.0,0.0
4219,221.0,215.0,0.0
4220,574.0,240.0,0.0
4221,213.0,328.0,0.0
4222,504.0,207.0,0.0
4223,607.0,77.0,0.0
4224,301.0,351.0,0.0
4225,161.0,327.0,0.0
4226,460.0,283.0,0.0
4227,206.0,104.0,0.0
4228,39.0,84.0,0.0
4229,430.0,398.0,0.0
4230,116.0,240.0,0.0
4231,612.0,30.0,0.0
4232,283.0,223.0,0.0
4233,644.0,229.0,0.0
4234,52.0,308.0,0.0
4235,243.0,7.0,0.0
4236,176.0,92.0,0.0
4237,499.0,74.0,0.0
4238,70.0,5.0,0.0
4239,163.0,191.0,0.0
4240,509.0,204.0,0.0
4241,127.0,19.0,0.0
4242,431.0,196.0,0.0
4243,661.0,119.0,0.0
4244,355.0,310.0,0.0
4245,421.0,396.0,0.0
4246,17.0,283.0,0.0
4247,23.0,298.0,0.0
4248,463.0,397.0,0.0
4249,6.0,212.0,0.0
4250,457.0,218.0,0.0
4251,218.0,154.0,0.0
4252,517.0,5.0,0.0
4253,474.0,7.0,0.0
4254,198.0,377.0,0.0
4255,387.0,225.0,0.0
4256,288.0,171.0,0.0
4257,123.0,313.0,0.0
4258,530.0,284.0,0.0
4259,485.0,137.0,0.0
4260,493.0,74.0,0.0
4261,277.0,221.0,0.0
4262,635.0,129.0,0.0
4263,62.0,242.0,0.0
4264,543.0,58.0,0.0
4265,419.0,337.0,0.0
4266,649.0,392.0,0.0
4267,364.0,284.0,0.0
4268,121.0,369.0,0.0
4269,124.0,33.0,0.0
4270,592.0,40.0,0.0
4271,179.0,178.0,0.0
4272,451.0,335.0,0.0
4273,395.0,244.0,0.0
4274,652.0,56.0,0.0
4275,658.0,164.0,0.0
4276,121.0,389.0,0.0
4277,461.0,174.0,0.0
4278,366.0,364.0,0.0
4279,19.0,169.0,0.0
4280,68.0,344.0,0.0
4281,103.0,62.0,0.0
4282,333.0,280.0,0.0
4283,185.0,25.0,0.0
4284,191.0,127.0,0.0
4285,658.0,328.0,0.0
4286,508.0,407.0,0.0
4287,30.0,114.0,0.0
4288,122.0,223.0,0.0
4289,594.0,71.0,0.0
4290,88.0,155.0,0.0
4291,471.0,246.0,0.0
4292,288.0,263.0,0.0
4293,621.0,43.0,0.0
4294,146.0,271.0,0.0
4295,633.0,390.0,0.0
4296,413.0,143.0,0.0
4297,191.0,300.0,0.0
4298,125.0,378.0,0.0
4299,577.0,149.0,0.0
4300,517.0,339.0,0.0
4301,365.0,113.0,0.0
4302,159.0,14.0,0.0
4303,446.0,308.0,0.0
4304,518.0,185.0,0.0
4305,492.0,303.0,0.0
4306,124.0,4.0,0.0
4307,77.0,295.0,0.0
4308,98.0,239.0,0.0
4309,656.0,383.0,0.0
4310,325.0,297.0,0.0
4311,56.0,286.0,0.0
4312,360.0,56.0,0.0
4313,334.0,228.0,0.0
4314,372.0,69.0,0.0
4315,218.0,146.0,0.0
4316,267.0,396.0,0.0
4317,48.0,339.0,0.0
4318,331.0,171.0,0.0
4319,39.0,246.0,0.0
4320,409.0,268.0,0.0
4321,186.0,341.0,0.0
4322,644.0,193.0,0.0
4323,139.0,57.0,0.0
4324,528.0,319.0,0.0
4325,499.0,111.0,0.0
4326,604.0,141.0,0.0
4327,534.0,211.0,0.0
4328,523.0,176.0,0.0
4329,304.0,27.0,0.0
4330,169.0,364.0,0.0
4331,314.0,243.0,0.0
4332,491.0,45.0,0.0
4333,527.0,183.0,0.0
4334,295.0,334.0,0.0
4335,251.0,52.0,0.0
4336,68.0,162.0,0.0
4337,148.0,4.0,0.0
4338,55.0,29.0,0.0
4339,510.0,302.0,0.0
4340,660.0,113.0,0.0
4341,96.0,99.0,0.0
4342,610.0,290.0,0.0
4343,211.0,378.0,0.0
4344,398.0,256.0,0.0
4345,318.0,179.0,0.0
4346,517.0,74.0,0.0
4347,219.0,302.0,0.0
4348,483.0,376.0,0.0
4349,637.0,258.0,0.0
4350,603.0,204.0,0.0
4351,4.0,202.0,0.0
4352,629.0,379.0,0.0
4353,661.0,308.0,0.0
4354,620.0,365.0,0.0
4355,299.0,402.0,0.0
4356,59.0,304.0,0.0
4357,81.0,193.0,0.0
4358,626.0,173.0,0.0
4359,226.0,148.0,0.0
4360,283.0,122.0,0.0
4361,397.0,403.0,0.0
4362,583.0,109.0,0.0
4363,112.0,342.0,0.0
4364,1.0,18.0,0.0
4365,237.0,86.0,0.0
4366,257.0,352.0,0.0
4367,120.0,279.0,0.0
4368,562.0,56.0,0.0
4369,389.0,224.0,0.0
4370,107.0,97.0,0.0
4371,628.0,195.0,0.0
4372,63.0,266.0,0.0
4373,213.0,368.0,0.0
4374,206.0,105.0,0.0
4375,350.0,222.0,0.0
4376,180.0,39.0,0.0
4377,82.0,73.0,0.0
4378,646.0,319.0,0.0
4379,486.0,310.0,0.0
4380,640.0,107.0,0.0
4381,398.0,168.0,0.0
4382,74.0,110.0,0.0
4383,137.0,267.0,0.0
4384,414.0,281.0,0.0
4385,234.0,128.0,0.0
4386,286.0,14.0,0.0
4387,438.0,256.0,0.0
4388,158.0,138.0,0.0
4389,23.0,107.0,0.0
4390,458.0,311.0,0.0
4391,166.0,340.0,0.0
4392,191.0,398.0,0.0
4393,48.0,92.0,0.0
4394,279.0,41.0,0.0
4395,83.0,348.0,0.0
4396,384.0,117.0,0.0
4397,193.0,180.0,0.0
4398,305.0,394.0,0.0
4399,431.0,345.0,0.0
4400,210.0,36.0,0.0
4401,328.0,28.0,0.0
4402,211.0,337.0,0.0
4403,244.0,214.0,0.0
4404,494.0,244.0,0.0
4405,584.0,106.0,0.0
4406,342.0,263.0,0.0
4407,641.0,266.0,0.0
4408,376.0,341.0,0.0
4409,9.0,41.0,0.0
4410,420.0,254.0,0.0
4411,502.0,152.0,0.0
4412,194.0,187.0,0.0
4413,156.0,333.0,0.0
4414,516.0,4.0,0.0
4415,101.0,81.0,0.0
4416,297.0,217.0,0.0
4417,396.0,342.0,0.0
4418,546.0,336.0,0.0
4419,419.0,385.0,0.0
4420,596.0,19.0,0.0
4421,412.0,178.0,0.0
4422,464.0,358.0,0.0
4423,132.0,301.0,0.0
4424,35.0,377.0,0.0
4425,297.0,134.0,0.0
4426,35.0,284.0,0.0
4427,396.0,207.0,0.0
4428,399.0,156.0,0.0
4429,276.0,334.0,0.0
4430,128.0,142.0,0.0
4431,613.0,246.0,0.0
4432,240.0,207.0,0.0
4433,365.0,322.0,0.0
4434,119.0,226.0,0.0
4435,599.0,406.0,0.0
4436,326.0,359.0,0.0
4437,93.0,110.0,0.0
4438,517.0,159.0,0.0
4439,422.0,168.0,0.0
4440,112.0,395.0,0.0
4441,457.0,240.0,0.0
4442,473.0,201.0,0.0
4443,566.0,143.0,0.0
4444,95.0,275.0,0.0
4445,582.0,171.0,0.0
4446,506.0,288.0,0.0
4447,1.0,370.0,0.0
4448,281.0,262.0,0.0
4449,295.0,395.0,0.0
4450,291.0,342.0,0.0
4451,356.0,109.0,0.0
4452,599.0,96.0,0.0
4453,22.0,194.0,0.0
4454,347.0,145.0,0.0
4455,32.0,49.0,0.0
4456,642.0,76.0,0.0
4457,339.0,53.0,0.0
4458,204.0,385.0,0.0
4459,555.0,286.0,0.0
4460,279.0,124.0,0.0
4461,437.0,194.0,0.0
4462,218.0,220.0,0.0
4463,398.0,59.0,0.0
4464,163.0,141.0,0.0
4465,536.0,18.0,0.0
4466,212.0,7.0,0.0
4467,145.0,102.0,0.0
4468,218.0,224.0,0.0
4469,377.0,281.0,0.0
4470,80.0,160.0,0.0
4471,530.0,142.0,0.0
4472,597.0,249.0,0.0
4473,594.0,100.0,0.0
4474,186.0,80.0,0.0
4475,83.0,100.0,0.0
4476,513.0,173.0,0.0
4477,383.0,61.0,0.0
4478,12.0,142.0,0.0
4479,428.0,377.0,0.0
4480,636.0,370.0,0.0
4481,337.0,15.0,0.0
4482,618.0,195.0,0.0
4483,382.0,77.0,0.0
4484,94.0,4.0,0.0
4485,7.0,216.0,0.0
4486,219.0,325.0,0.0
4487,497.0,67.0,0.0
4488,510.0,351.0,0.0
4489,330.0,92.0,0.0
4490,139.0,171.0,0.0
4491,180.0,384.0,0.0
4492,130.0,210.0,0.0
4493,421.0,229.0,0.0
4494,47.0,88.0,0.0
4495,5.0,185.0,0.0
4496,390.0,374.0,0.0
4497,479.0,83.0,0.0
4498,405.0,309.0,0.0
4499,35.0,236.0,0.0
4500,157.0,144.0,0.0
4501,18.0,255.0,0.0
4502,334.0,242.0,0.0
4503,188.0,76.0,0.0
4504,506.0,401.0,0.0
4505,279.0,198.0,0.0
4506,187.0,45.0,0.0
4507,284.0,96.0,0.0
4508,169.0,236.0,0.0
4509,576.0,155.0,0.0
4510,354.0,7.0,0.0
4511,363.0,332.0,0.0
4512,611.0,305.0,0.0
4513,236.0,184.0,0.0
4514,462.0,285.0,0.0
4515,573.0,27.0,0.0
4516,535.0,292.0,0.0
4517,592.0,333.0,0.0
4518,112.0,151.0,0.0
4519,327.0,367.0,0.0
4520,69.0,185.0,0.0
4521,385.0,208.0,0.0
4522,594.0,166.0,0.0
4523,586.0,277.0,0.0
4524,259.0,350.0,0.0
4525,275.0,262.0,0.0
4526,113.0,156.0,0.0
4527,14.0,145.0,0.0
4528,568.0,97.0,0.0
4529,17.0,73.0,0.0
4530,349.0,382.0,0.0
4531,336.0,399.0,0.0
4532,368.0,236.0,0.0
4533,322.0,242.0,0.0
4534,131.0,403.0,0.0
4535,502.0,208.0,0.0
4536,579.0,393.0,0.0
4537,443.0,218.0,0.0
4538,241.0,192.0,0.0
4539,543.0,103.0,0.0
4540,401.0,51.0,0.0
4541,510.0,259.0,0.0
4542,133.0,348.0,0.0
4543,181.0,95.0,0.0
4544,195.0,66.0,0.0
4545,598.0,234.0,0.0
4546,393.0,256.0,0.0
4547,588.0,215.0,0.0
4548,439.0,17.0,0.0
4549,208.0,249.0,0.0
4550,59.0,97.0,0.0
4551,578.0,169.0,0.0
4552,593.0,276.0,0.0
4553,220.0,285.0,0.0
4554,350.0,153.0,0.0
4555,233.0,192.0,0.0
4556,212.0,97.0,0.0
